estado,municipio,coduf,codmun,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,mediamovelcaso,mediamovelobito,crescimentoobito,crescimentocasos
AL,Junqueiro,27,270400.0,2020-04-23,0,0,0,0,0.0,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-24,0,0,0,0,0.0,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-25,0,0,0,0,0.0,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-26,0,0,0,0,0.0,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-27,0,0,0,0,0.0,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-28,0,0,0,0,0.0,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-29,1,1,0,0,0.14285714285714285,0.0,,0.0
AL,Junqueiro,27,270400.0,2020-04-30,2,1,0,0,0.2857142857142857,0.0,,0.3010299956639812
AL,Junqueiro,27,270400.0,2020-05-01,6,4,0,0,0.8571428571428571,0.0,,0.7781512503836436
AL,Junqueiro,27,270400.0,2020-05-02,6,0,0,0,0.8571428571428571,0.0,,0.7781512503836436
AL,Junqueiro,27,270400.0,2020-05-03,6,0,0,0,0.8571428571428571,0.0,,0.7781512503836436
AL,Junqueiro,27,270400.0,2020-05-04,6,0,0,0,0.8571428571428571,0.0,,0.7781512503836436
AL,Junqueiro,27,270400.0,2020-05-05,6,0,0,0,0.8571428571428571,0.0,,0.7781512503836436
AL,Junqueiro,27,270400.0,2020-05-06,6,0,0,0,0.7142857142857143,0.0,,0.7781512503836436
AL,Junqueiro,27,270400.0,2020-05-07,6,0,0,0,0.5714285714285714,0.0,,0.7781512503836436
AL,Junqueiro,27,270400.0,2020-05-08,6,0,0,0,0.0,0.0,,0.7781512503836436
AL,Junqueiro,27,270400.0,2020-05-09,11,5,0,0,0.7142857142857143,0.0,,1.041392685158225
AL,Junqueiro,27,270400.0,2020-05-10,11,0,0,0,0.7142857142857143,0.0,,1.041392685158225
AL,Junqueiro,27,270400.0,2020-05-11,11,0,0,0,0.7142857142857143,0.0,,1.041392685158225
AL,Junqueiro,27,270400.0,2020-05-12,11,0,0,0,0.7142857142857143,0.0,,1.041392685158225
AL,Junqueiro,27,270400.0,2020-05-13,11,0,0,0,0.7142857142857143,0.0,,1.041392685158225
AL,Junqueiro,27,270400.0,2020-05-14,11,0,0,0,0.7142857142857143,0.0,,1.041392685158225
AL,Junqueiro,27,270400.0,2020-05-15,11,0,0,0,0.7142857142857143,0.0,,1.041392685158225
AL,Junqueiro,27,270400.0,2020-05-16,14,3,0,0,0.42857142857142855,0.0,,1.146128035678238
AL,Junqueiro,27,270400.0,2020-05-17,14,0,0,0,0.42857142857142855,0.0,,1.146128035678238
AL,Junqueiro,27,270400.0,2020-05-18,14,0,0,0,0.42857142857142855,0.0,,1.146128035678238
